FileNames	Class	Clusters
table_4884.pcd	table	-1
guitar_368.pcd	guitar	7
car_1147.pcd	car	-1
table_4108.pcd	table	-1
table_634.pcd	table	24
chair_247.pcd	chair	-1
table_3999.pcd	table	-1
table_2778.pcd	table	-1
airplane_1077.pcd	airplane	-1
guitar_674.pcd	guitar	7
chair_1046.pcd	chair	-1
table_575.pcd	table	-1
table_1972.pcd	table	-1
lamp_364.pcd	lamp	-1
chair_3004.pcd	chair	-1
guitar_591.pcd	guitar	7
chair_660.pcd	chair	-1
guitar_629.pcd	guitar	7
lamp_160.pcd	lamp	-1
airplane_1883.pcd	airplane	31
car_1241.pcd	car	10
table_3531.pcd	table	-1
table_4093.pcd	table	-1
table_3541.pcd	table	-1
table_4693.pcd	table	-1
table_3727.pcd	table	-1
car_1411.pcd	car	10
laptop_31.pcd	laptop	2
table_2429.pcd	table	-1
airplane_1511.pcd	airplane	31
table_2931.pcd	table	-1
table_1174.pcd	table	-1
table_4194.pcd	table	27
car_1537.pcd	car	10
chair_2947.pcd	chair	-1
lamp_584.pcd	lamp	-1
table_605.pcd	table	-1
knife_59.pcd	knife	7
airplane_1853.pcd	airplane	26
table_2328.pcd	table	-1
chair_743.pcd	chair	13
lamp_334.pcd	lamp	-1
chair_514.pcd	chair	13
airplane_1764.pcd	airplane	-1
table_5170.pcd	table	-1
table_4077.pcd	table	27
knife_84.pcd	knife	7
airplane_1373.pcd	airplane	17
table_1736.pcd	table	-1
guitar_471.pcd	guitar	7
table_3771.pcd	table	-1
guitar_446.pcd	guitar	7
laptop_346.pcd	laptop	2
car_1363.pcd	car	10
skateboard_56.pcd	skateboard	-1
chair_2364.pcd	chair	-1
skateboard_128.pcd	skateboard	9
table_2478.pcd	table	-1
airplane_1582.pcd	airplane	25
car_1733.pcd	car	10
chair_3559.pcd	chair	-1
table_982.pcd	table	-1
chair_2172.pcd	chair	13
table_3668.pcd	table	-1
guitar_624.pcd	guitar	7
table_3546.pcd	table	-1
table_1169.pcd	table	-1
airplane_617.pcd	airplane	-1
airplane_1850.pcd	airplane	33
lamp_771.pcd	lamp	7
table_1377.pcd	table	-1
car_1356.pcd	car	10
airplane_73.pcd	airplane	20
chair_1878.pcd	chair	-1
table_4822.pcd	table	-1
table_4116.pcd	table	-1
chair_1444.pcd	chair	4
lamp_1538.pcd	lamp	-1
airplane_1247.pcd	airplane	-1
airplane_1552.pcd	airplane	-1
chair_1600.pcd	chair	-1
lamp_757.pcd	lamp	-1
chair_2467.pcd	chair	-1
car_1573.pcd	car	-1
table_2346.pcd	table	-1
chair_1050.pcd	chair	-1
table_3284.pcd	table	27
table_4453.pcd	table	-1
laptop_96.pcd	laptop	2
chair_1770.pcd	chair	-1
chair_1820.pcd	chair	4
lamp_1218.pcd	lamp	-1
chair_1337.pcd	chair	13
chair_3030.pcd	chair	13
table_2544.pcd	table	-1
table_361.pcd	table	-1
table_1291.pcd	table	24
table_3203.pcd	table	-1
chair_1586.pcd	chair	-1
table_2827.pcd	table	27
car_37.pcd	car	10
table_3301.pcd	table	27
lamp_20.pcd	lamp	7
airplane_2042.pcd	airplane	-1
table_4618.pcd	table	-1
airplane_789.pcd	airplane	16
lamp_702.pcd	lamp	7
chair_1936.pcd	chair	-1
chair_1479.pcd	chair	13
chair_3061.pcd	chair	13
table_3654.pcd	table	-1
airplane_1925.pcd	airplane	-1
motorbike_63.pcd	motorbike	11
chair_2047.pcd	chair	-1
table_60.pcd	table	-1
table_4099.pcd	table	-1
table_3837.pcd	table	27
table_1995.pcd	table	-1
lamp_1045.pcd	lamp	-1
chair_1131.pcd	chair	13
table_4470.pcd	table	-1
motorbike_59.pcd	motorbike	-1
chair_3389.pcd	chair	13
table_624.pcd	table	-1
chair_1652.pcd	chair	-1
car_217.pcd	car	10
table_4056.pcd	table	-1
table_1444.pcd	table	-1
guitar_270.pcd	guitar	7
table_4261.pcd	table	-1
guitar_512.pcd	guitar	7
table_3143.pcd	table	-1
table_2840.pcd	table	27
airplane_1400.pcd	airplane	25
table_2310.pcd	table	-1
lamp_376.pcd	lamp	7
table_5249.pcd	table	-1
car_24.pcd	car	10
guitar_35.pcd	guitar	7
lamp_1066.pcd	lamp	-1
car_731.pcd	car	10
chair_327.pcd	chair	-1
table_1654.pcd	table	-1
car_21.pcd	car	10
chair_556.pcd	chair	-1
chair_3622.pcd	chair	13
table_2395.pcd	table	27
chair_2935.pcd	chair	13
chair_878.pcd	chair	-1
chair_3496.pcd	chair	-1
guitar_11.pcd	guitar	7
airplane_2183.pcd	airplane	-1
car_1621.pcd	car	-1
table_5229.pcd	table	-1
knife_234.pcd	knife	7
table_1805.pcd	table	-1
table_4647.pcd	table	-1
table_2511.pcd	table	27
chair_1902.pcd	chair	13
lamp_1478.pcd	lamp	7
chair_2610.pcd	chair	13
chair_1079.pcd	chair	13
table_4762.pcd	table	-1
lamp_1117.pcd	lamp	-1
table_36.pcd	table	27
chair_120.pcd	chair	13
guitar_639.pcd	guitar	7
car_1370.pcd	car	10
car_986.pcd	car	-1
lamp_976.pcd	lamp	-1
table_1035.pcd	table	-1
table_323.pcd	table	27
airplane_737.pcd	airplane	-1
car_1415.pcd	car	10
guitar_611.pcd	guitar	7
chair_1344.pcd	chair	-1
car_1207.pcd	car	-1
chair_1942.pcd	chair	13
airplane_2443.pcd	airplane	-1
chair_2390.pcd	chair	-1
airplane_2567.pcd	airplane	-1
chair_1086.pcd	chair	-1
table_1171.pcd	table	27
table_3778.pcd	table	-1
airplane_1612.pcd	airplane	-1
table_1459.pcd	table	-1
chair_2422.pcd	chair	13
airplane_1628.pcd	airplane	26
table_1585.pcd	table	-1
airplane_1981.pcd	airplane	-1
guitar_176.pcd	guitar	7
table_3692.pcd	table	27
airplane_2130.pcd	airplane	25
car_1023.pcd	car	10
chair_2201.pcd	chair	-1
car_980.pcd	car	10
table_2126.pcd	table	27
chair_411.pcd	chair	13
chair_3279.pcd	chair	4
laptop_148.pcd	laptop	2
airplane_2122.pcd	airplane	22
knife_272.pcd	knife	7
pistol_255.pcd	pistol	-1
chair_315.pcd	chair	-1
chair_296.pcd	chair	13
airplane_110.pcd	airplane	-1
chair_2005.pcd	chair	13
table_4196.pcd	table	-1
table_3818.pcd	table	-1
lamp_15.pcd	lamp	5
car_1569.pcd	car	-1
chair_3690.pcd	chair	4
car_1117.pcd	car	10
table_1815.pcd	table	-1
chair_2384.pcd	chair	13
table_2093.pcd	table	-1
guitar_21.pcd	guitar	7
airplane_751.pcd	airplane	-1
chair_1913.pcd	chair	-1
table_3960.pcd	table	-1
airplane_2164.pcd	airplane	-1
chair_1526.pcd	chair	-1
car_916.pcd	car	10
guitar_263.pcd	guitar	7
lamp_610.pcd	lamp	-1
table_109.pcd	table	27
airplane_2452.pcd	airplane	17
chair_2596.pcd	chair	-1
car_1449.pcd	car	-1
car_1710.pcd	car	10
airplane_2394.pcd	airplane	-1
table_282.pcd	table	27
airplane_2535.pcd	airplane	-1
table_1839.pcd	table	-1
chair_2490.pcd	chair	-1
chair_2510.pcd	chair	13
lamp_576.pcd	lamp	7
car_899.pcd	car	10
chair_2304.pcd	chair	-1
chair_708.pcd	chair	-1
motorbike_18.pcd	motorbike	-1
table_3340.pcd	table	-1
lamp_317.pcd	lamp	7
table_1215.pcd	table	-1
airplane_2330.pcd	airplane	19
pistol_254.pcd	pistol	18
chair_1757.pcd	chair	-1
table_5002.pcd	table	-1
chair_1342.pcd	chair	-1
lamp_478.pcd	lamp	7
airplane_1037.pcd	airplane	-1
lamp_1453.pcd	lamp	7
lamp_517.pcd	lamp	-1
car_976.pcd	car	-1
chair_3172.pcd	chair	13
chair_2830.pcd	chair	4
earphone_46.pcd	earphone	-1
table_1802.pcd	table	-1
airplane_638.pcd	airplane	-1
table_1598.pcd	table	-1
lamp_381.pcd	lamp	-1
guitar_741.pcd	guitar	7
table_3128.pcd	table	-1
table_2672.pcd	table	-1
table_4021.pcd	table	-1
airplane_1530.pcd	airplane	-1
table_2543.pcd	table	-1
lamp_742.pcd	lamp	-1
lamp_546.pcd	lamp	-1
table_177.pcd	table	-1
chair_1182.pcd	chair	13
table_3256.pcd	table	-1
table_1460.pcd	table	27
rocket_20.pcd	rocket	18
car_1535.pcd	car	-1
chair_933.pcd	chair	-1
airplane_1978.pcd	airplane	-1
chair_581.pcd	chair	-1
chair_3152.pcd	chair	13
knife_387.pcd	knife	7
chair_2273.pcd	chair	13
airplane_1083.pcd	airplane	25
table_656.pcd	table	-1
airplane_1857.pcd	airplane	-1
car_1759.pcd	car	10
table_5214.pcd	table	-1
earphone_66.pcd	earphone	-1
airplane_2271.pcd	airplane	-1
lamp_1059.pcd	lamp	7
table_3944.pcd	table	-1
chair_390.pcd	chair	-1
chair_2575.pcd	chair	-1
chair_975.pcd	chair	-1
car_927.pcd	car	10
table_2725.pcd	table	27
table_3867.pcd	table	-1
table_900.pcd	table	-1
table_4524.pcd	table	-1
table_4378.pcd	table	-1
airplane_2570.pcd	airplane	36
lamp_682.pcd	lamp	7
airplane_2421.pcd	airplane	33
airplane_1153.pcd	airplane	38
cap_54.pcd	cap	-1
airplane_1682.pcd	airplane	-1
knife_0.pcd	knife	7
guitar_180.pcd	guitar	7
lamp_1076.pcd	lamp	-1
chair_217.pcd	chair	-1
lamp_747.pcd	lamp	7
car_966.pcd	car	10
table_1047.pcd	table	24
car_27.pcd	car	10
car_453.pcd	car	10
lamp_851.pcd	lamp	-1
chair_3365.pcd	chair	13
airplane_1420.pcd	airplane	-1
chair_2037.pcd	chair	13
chair_882.pcd	chair	-1
car_1314.pcd	car	10
chair_1372.pcd	chair	13
car_841.pcd	car	10
car_964.pcd	car	10
table_1719.pcd	table	-1
table_1239.pcd	table	-1
chair_2790.pcd	chair	-1
guitar_260.pcd	guitar	7
table_537.pcd	table	-1
laptop_243.pcd	laptop	2
mug_19.pcd	mug	1
table_4016.pcd	table	-1
chair_1084.pcd	chair	-1
car_1307.pcd	car	10
table_780.pcd	table	-1
chair_2529.pcd	chair	-1
table_4998.pcd	table	-1
table_412.pcd	table	-1
mug_37.pcd	mug	1
motorbike_50.pcd	motorbike	11
airplane_2577.pcd	airplane	-1
table_3848.pcd	table	-1
table_2950.pcd	table	-1
table_3639.pcd	table	-1
table_142.pcd	table	27
rocket_14.pcd	rocket	18
pistol_123.pcd	pistol	-1
table_4143.pcd	table	-1
chair_207.pcd	chair	13
lamp_1050.pcd	lamp	7
lamp_1109.pcd	lamp	7
table_2754.pcd	table	-1
table_2396.pcd	table	-1
lamp_1362.pcd	lamp	7
chair_1927.pcd	chair	13
guitar_284.pcd	guitar	7
table_4080.pcd	table	-1
chair_3491.pcd	chair	-1
table_1819.pcd	table	-1
chair_1813.pcd	chair	13
car_1507.pcd	car	10
lamp_1248.pcd	lamp	-1
lamp_1466.pcd	lamp	-1
airplane_91.pcd	airplane	-1
airplane_319.pcd	airplane	36
guitar_456.pcd	guitar	7
lamp_845.pcd	lamp	-1
table_4183.pcd	table	-1
laptop_442.pcd	laptop	-1
chair_859.pcd	chair	13
table_5055.pcd	table	-1
motorbike_65.pcd	motorbike	11
table_3042.pcd	table	-1
table_549.pcd	table	27
chair_2552.pcd	chair	-1
car_1673.pcd	car	-1
lamp_697.pcd	lamp	-1
knife_188.pcd	knife	7
airplane_2269.pcd	airplane	36
chair_1139.pcd	chair	13
table_532.pcd	table	-1
table_3151.pcd	table	-1
car_923.pcd	car	10
table_2640.pcd	table	-1
lamp_91.pcd	lamp	-1
guitar_747.pcd	guitar	7
guitar_19.pcd	guitar	7
lamp_135.pcd	lamp	-1
car_946.pcd	car	10
table_1058.pcd	table	-1
chair_2148.pcd	chair	-1
car_1184.pcd	car	-1
airplane_2073.pcd	airplane	-1
car_353.pcd	car	10
guitar_281.pcd	guitar	7
table_2516.pcd	table	-1
airplane_1554.pcd	airplane	19
chair_2093.pcd	chair	-1
bag_45.pcd	bag	-1
airplane_1804.pcd	airplane	-1
chair_263.pcd	chair	13
car_1247.pcd	car	10
car_389.pcd	car	10
table_731.pcd	table	-1
lamp_226.pcd	lamp	-1
airplane_2611.pcd	airplane	25
chair_2697.pcd	chair	-1
table_1613.pcd	table	-1
airplane_1222.pcd	airplane	17
motorbike_10.pcd	motorbike	-1
lamp_262.pcd	lamp	-1
airplane_674.pcd	airplane	-1
table_4702.pcd	table	-1
table_4176.pcd	table	27
chair_928.pcd	chair	13
lamp_1378.pcd	lamp	7
chair_2053.pcd	chair	13
lamp_3.pcd	lamp	-1
car_272.pcd	car	10
chair_2102.pcd	chair	-1
table_4686.pcd	table	28
lamp_1255.pcd	lamp	7
chair_283.pcd	chair	-1
table_643.pcd	table	-1
chair_1764.pcd	chair	-1
pistol_46.pcd	pistol	18
chair_2272.pcd	chair	13
table_934.pcd	table	-1
mug_77.pcd	mug	-1
table_2278.pcd	table	-1
table_3474.pcd	table	-1
table_1287.pcd	table	-1
car_1493.pcd	car	10
car_1676.pcd	car	10
airplane_1475.pcd	airplane	-1
table_2249.pcd	table	-1
chair_3097.pcd	chair	13
table_3540.pcd	table	27
chair_1214.pcd	chair	-1
guitar_18.pcd	guitar	7
chair_58.pcd	chair	13
chair_2049.pcd	chair	-1
chair_1376.pcd	chair	-1
pistol_136.pcd	pistol	18
mug_147.pcd	mug	1
lamp_1190.pcd	lamp	-1
guitar_705.pcd	guitar	7
lamp_391.pcd	lamp	7
rocket_12.pcd	rocket	-1
guitar_389.pcd	guitar	7
chair_599.pcd	chair	13
guitar_145.pcd	guitar	7
lamp_693.pcd	lamp	-1
lamp_1203.pcd	lamp	-1
earphone_20.pcd	earphone	-1
pistol_112.pcd	pistol	18
table_4919.pcd	table	-1
table_2533.pcd	table	-1
table_1394.pcd	table	-1
table_3432.pcd	table	27
laptop_261.pcd	laptop	2
mug_145.pcd	mug	1
chair_2917.pcd	chair	13
airplane_1960.pcd	airplane	31
lamp_1175.pcd	lamp	7
table_5020.pcd	table	27
lamp_1220.pcd	lamp	7
mug_171.pcd	mug	1
car_1495.pcd	car	10
table_4631.pcd	table	-1
table_716.pcd	table	-1
guitar_106.pcd	guitar	7
chair_639.pcd	chair	-1
car_1102.pcd	car	10
guitar_631.pcd	guitar	7
chair_2320.pcd	chair	-1
knife_142.pcd	knife	7
table_3324.pcd	table	-1
lamp_1284.pcd	lamp	-1
car_510.pcd	car	10
guitar_91.pcd	guitar	7
knife_25.pcd	knife	7
table_2364.pcd	table	-1
laptop_113.pcd	laptop	2
table_3084.pcd	table	-1
chair_3038.pcd	chair	13
car_1320.pcd	car	10
motorbike_21.pcd	motorbike	11
table_1117.pcd	table	-1
car_533.pcd	car	-1
airplane_738.pcd	airplane	19
car_1746.pcd	car	10
chair_1388.pcd	chair	-1
chair_3552.pcd	chair	-1
bag_0.pcd	bag	-1
guitar_233.pcd	guitar	7
table_4830.pcd	table	-1
knife_117.pcd	knife	7
lamp_1207.pcd	lamp	-1
table_4706.pcd	table	-1
rocket_60.pcd	rocket	18
chair_2511.pcd	chair	13
lamp_1252.pcd	lamp	-1
lamp_1492.pcd	lamp	-1
table_5208.pcd	table	28
mug_33.pcd	mug	-1
chair_3646.pcd	chair	-1
airplane_601.pcd	airplane	-1
guitar_257.pcd	guitar	7
lamp_30.pcd	lamp	-1
airplane_970.pcd	airplane	-1
table_1697.pcd	table	-1
table_1553.pcd	table	-1
table_1076.pcd	table	3
table_203.pcd	table	27
chair_2838.pcd	chair	-1
guitar_730.pcd	guitar	7
chair_524.pcd	chair	13
table_1966.pcd	table	-1
table_2182.pcd	table	14
chair_1907.pcd	chair	13
table_3790.pcd	table	-1
chair_1222.pcd	chair	13
airplane_557.pcd	airplane	35
lamp_140.pcd	lamp	7
table_1883.pcd	table	-1
knife_278.pcd	knife	7
chair_8.pcd	chair	-1
airplane_2111.pcd	airplane	31
airplane_1460.pcd	airplane	-1
mug_107.pcd	mug	1
airplane_42.pcd	airplane	22
chair_2558.pcd	chair	4
lamp_481.pcd	lamp	-1
table_4384.pcd	table	-1
chair_2629.pcd	chair	-1
lamp_1062.pcd	lamp	7
airplane_273.pcd	airplane	-1
chair_1594.pcd	chair	-1
chair_3276.pcd	chair	-1
chair_9.pcd	chair	-1
knife_97.pcd	knife	7
lamp_740.pcd	lamp	7
chair_553.pcd	chair	13
car_173.pcd	car	10
airplane_1626.pcd	airplane	21
lamp_158.pcd	lamp	7
chair_3011.pcd	chair	-1
table_2191.pcd	table	-1
table_2179.pcd	table	-1
airplane_1080.pcd	airplane	-1
chair_3493.pcd	chair	-1
table_3278.pcd	table	-1
lamp_855.pcd	lamp	7
table_3106.pcd	table	27
airplane_885.pcd	airplane	-1
table_4012.pcd	table	27
car_213.pcd	car	10
car_1480.pcd	car	-1
chair_1522.pcd	chair	-1
pistol_201.pcd	pistol	18
table_4134.pcd	table	27
airplane_154.pcd	airplane	-1
table_46.pcd	table	27
laptop_232.pcd	laptop	2
guitar_373.pcd	guitar	7
car_1445.pcd	car	10
chair_861.pcd	chair	-1
lamp_195.pcd	lamp	-1
chair_3417.pcd	chair	13
table_3285.pcd	table	-1
airplane_1599.pcd	airplane	-1
car_440.pcd	car	-1
mug_60.pcd	mug	1
table_4395.pcd	table	-1
chair_3159.pcd	chair	-1
lamp_603.pcd	lamp	-1
airplane_1418.pcd	airplane	17
laptop_27.pcd	laptop	2
table_4050.pcd	table	-1
lamp_1249.pcd	lamp	7
chair_2740.pcd	chair	-1
airplane_226.pcd	airplane	-1
chair_3588.pcd	chair	13
table_570.pcd	table	27
chair_903.pcd	chair	-1
lamp_1288.pcd	lamp	-1
car_1387.pcd	car	10
lamp_545.pcd	lamp	-1
table_4089.pcd	table	-1
table_3471.pcd	table	-1
skateboard_40.pcd	skateboard	9
lamp_1283.pcd	lamp	7
table_2877.pcd	table	27
laptop_124.pcd	laptop	2
lamp_1230.pcd	lamp	5
table_4475.pcd	table	27
guitar_400.pcd	guitar	7
table_166.pcd	table	-1
laptop_33.pcd	laptop	2
car_919.pcd	car	10
table_3187.pcd	table	-1
chair_2978.pcd	chair	-1
table_3728.pcd	table	-1
table_4286.pcd	table	-1
chair_371.pcd	chair	-1
chair_391.pcd	chair	-1
car_1035.pcd	car	-1
chair_857.pcd	chair	13
car_1063.pcd	car	-1
table_3207.pcd	table	-1
chair_1791.pcd	chair	13
lamp_88.pcd	lamp	7
table_4692.pcd	table	-1
airplane_774.pcd	airplane	-1
lamp_688.pcd	lamp	-1
chair_119.pcd	chair	-1
chair_2993.pcd	chair	13
airplane_534.pcd	airplane	-1
pistol_236.pcd	pistol	18
chair_830.pcd	chair	13
lamp_179.pcd	lamp	-1
table_3661.pcd	table	-1
guitar_413.pcd	guitar	7
airplane_847.pcd	airplane	-1
chair_3471.pcd	chair	-1
table_2425.pcd	table	-1
airplane_531.pcd	airplane	-1
airplane_1212.pcd	airplane	-1
chair_608.pcd	chair	-1
table_4657.pcd	table	-1
table_1704.pcd	table	-1
table_4478.pcd	table	-1
table_5180.pcd	table	-1
chair_1962.pcd	chair	-1
mug_132.pcd	mug	1
guitar_534.pcd	guitar	7
table_322.pcd	table	-1
table_2657.pcd	table	-1
lamp_637.pcd	lamp	-1
car_1475.pcd	car	10
chair_326.pcd	chair	-1
cap_34.pcd	cap	-1
car_1211.pcd	car	10
table_4733.pcd	table	-1
table_4135.pcd	table	-1
car_1243.pcd	car	10
table_957.pcd	table	-1
airplane_2346.pcd	airplane	-1
chair_702.pcd	chair	-1
airplane_2242.pcd	airplane	-1
guitar_768.pcd	guitar	7
table_3922.pcd	table	-1
airplane_2363.pcd	airplane	-1
pistol_4.pcd	pistol	18
airplane_513.pcd	airplane	-1
table_3863.pcd	table	27
table_736.pcd	table	-1
table_1347.pcd	table	27
table_3500.pcd	table	27
table_219.pcd	table	-1
lamp_579.pcd	lamp	7
table_5110.pcd	table	-1
airplane_1473.pcd	airplane	23
laptop_233.pcd	laptop	2
chair_2565.pcd	chair	13
chair_469.pcd	chair	13
table_2998.pcd	table	-1
airplane_848.pcd	airplane	-1
table_4913.pcd	table	-1
table_3608.pcd	table	-1
airplane_1292.pcd	airplane	-1
chair_1992.pcd	chair	-1
table_3389.pcd	table	-1
table_3585.pcd	table	-1
chair_774.pcd	chair	13
table_1717.pcd	table	-1
laptop_110.pcd	laptop	2
table_961.pcd	table	-1
chair_1597.pcd	chair	13
lamp_314.pcd	lamp	-1
laptop_254.pcd	laptop	2
airplane_455.pcd	airplane	-1
chair_2666.pcd	chair	-1
airplane_1109.pcd	airplane	36
lamp_344.pcd	lamp	7
airplane_563.pcd	airplane	-1
lamp_1129.pcd	lamp	7
car_722.pcd	car	-1
earphone_52.pcd	earphone	-1
table_1083.pcd	table	-1
table_3978.pcd	table	-1
table_1478.pcd	table	-1
table_2172.pcd	table	-1
table_660.pcd	table	27
rocket_10.pcd	rocket	-1
table_4150.pcd	table	-1
car_1150.pcd	car	10
table_1366.pcd	table	27
chair_3439.pcd	chair	-1
lamp_360.pcd	lamp	7
table_3487.pcd	table	-1
lamp_615.pcd	lamp	-1
car_448.pcd	car	-1
table_4790.pcd	table	-1
car_325.pcd	car	-1
table_670.pcd	table	-1
table_2642.pcd	table	-1
table_840.pcd	table	-1
table_2771.pcd	table	27
lamp_57.pcd	lamp	7
car_1658.pcd	car	10
table_1769.pcd	table	-1
table_339.pcd	table	-1
lamp_824.pcd	lamp	-1
table_5045.pcd	table	-1
car_1700.pcd	car	10
table_2441.pcd	table	27
airplane_1969.pcd	airplane	-1
table_1342.pcd	table	27
airplane_256.pcd	airplane	-1
airplane_391.pcd	airplane	-1
chair_2765.pcd	chair	-1
airplane_743.pcd	airplane	-1
table_3855.pcd	table	-1
table_615.pcd	table	27
lamp_373.pcd	lamp	7
table_1005.pcd	table	-1
chair_789.pcd	chair	-1
car_522.pcd	car	10
table_2313.pcd	table	27
table_2765.pcd	table	-1
mug_139.pcd	mug	1
airplane_1140.pcd	airplane	21
table_1667.pcd	table	-1
table_4193.pcd	table	-1
chair_3115.pcd	chair	-1
chair_262.pcd	chair	-1
laptop_129.pcd	laptop	2
table_3853.pcd	table	-1
table_4405.pcd	table	27
airplane_1277.pcd	airplane	-1
chair_1653.pcd	chair	13
knife_88.pcd	knife	7
airplane_1076.pcd	airplane	21
airplane_219.pcd	airplane	-1
table_3869.pcd	table	27
chair_2732.pcd	chair	13
chair_726.pcd	chair	13
chair_1505.pcd	chair	4
chair_1834.pcd	chair	13
airplane_2141.pcd	airplane	-1
airplane_2451.pcd	airplane	-1
airplane_1054.pcd	airplane	-1
earphone_45.pcd	earphone	-1
airplane_1819.pcd	airplane	20
table_5058.pcd	table	27
skateboard_75.pcd	skateboard	9
airplane_2076.pcd	airplane	-1
table_3030.pcd	table	-1
lamp_920.pcd	lamp	7
knife_284.pcd	knife	7
laptop_50.pcd	laptop	2
lamp_435.pcd	lamp	-1
airplane_1407.pcd	airplane	-1
table_1591.pcd	table	-1
lamp_309.pcd	lamp	7
knife_78.pcd	knife	7
car_570.pcd	car	10
lamp_1081.pcd	lamp	7
table_47.pcd	table	-1
chair_2024.pcd	chair	13
chair_2797.pcd	chair	-1
chair_168.pcd	chair	13
knife_196.pcd	knife	7
knife_378.pcd	knife	7
chair_443.pcd	chair	13
chair_2730.pcd	chair	-1
table_792.pcd	table	-1
table_371.pcd	table	-1
rocket_11.pcd	rocket	18
earphone_64.pcd	earphone	-1
airplane_518.pcd	airplane	17
car_1168.pcd	car	-1
chair_512.pcd	chair	-1
chair_1513.pcd	chair	13
airplane_1089.pcd	airplane	-1
car_1692.pcd	car	10
table_2411.pcd	table	-1
guitar_733.pcd	guitar	7
table_2918.pcd	table	-1
airplane_133.pcd	airplane	17
car_1193.pcd	car	10
table_3200.pcd	table	-1
airplane_1700.pcd	airplane	26
table_199.pcd	table	-1
table_4270.pcd	table	-1
table_3215.pcd	table	-1
guitar_96.pcd	guitar	7
table_4881.pcd	table	-1
pistol_216.pcd	pistol	18
table_3606.pcd	table	-1
table_484.pcd	table	-1
guitar_154.pcd	guitar	7
lamp_1420.pcd	lamp	7
chair_2353.pcd	chair	-1
chair_1155.pcd	chair	-1
chair_3153.pcd	chair	-1
chair_2247.pcd	chair	13
laptop_430.pcd	laptop	2
guitar_212.pcd	guitar	7
table_2791.pcd	table	-1
lamp_984.pcd	lamp	-1
guitar_447.pcd	guitar	7
airplane_1395.pcd	airplane	17
airplane_2121.pcd	airplane	-1
car_1556.pcd	car	10
lamp_670.pcd	lamp	-1
lamp_1250.pcd	lamp	5
mug_134.pcd	mug	-1
guitar_742.pcd	guitar	7
table_3401.pcd	table	-1
table_2940.pcd	table	27
car_263.pcd	car	10
table_744.pcd	table	27
chair_720.pcd	chair	-1
car_297.pcd	car	-1
chair_1842.pcd	chair	-1
laptop_144.pcd	laptop	2
airplane_1070.pcd	airplane	20
car_127.pcd	car	10
table_3821.pcd	table	27
airplane_337.pcd	airplane	-1
chair_566.pcd	chair	-1
table_490.pcd	table	27
table_3526.pcd	table	-1
airplane_2582.pcd	airplane	-1
skateboard_99.pcd	skateboard	9
table_3912.pcd	table	-1
chair_273.pcd	chair	-1
motorbike_163.pcd	motorbike	-1
table_1639.pcd	table	-1
chair_2325.pcd	chair	13
chair_2503.pcd	chair	-1
table_4817.pcd	table	27
chair_2640.pcd	chair	13
motorbike_77.pcd	motorbike	-1
car_932.pcd	car	10
table_5036.pcd	table	-1
lamp_1449.pcd	lamp	-1
table_4557.pcd	table	27
airplane_595.pcd	airplane	-1
chair_3128.pcd	chair	-1
chair_836.pcd	chair	4
chair_1658.pcd	chair	13
table_2832.pcd	table	27
chair_2897.pcd	chair	13
car_42.pcd	car	10
chair_2970.pcd	chair	-1
chair_2451.pcd	chair	-1
chair_3734.pcd	chair	-1
chair_2017.pcd	chair	-1
table_2583.pcd	table	-1
knife_286.pcd	knife	7
chair_2184.pcd	chair	-1
guitar_40.pcd	guitar	7
table_425.pcd	table	-1
table_5098.pcd	table	-1
table_1145.pcd	table	-1
lamp_1193.pcd	lamp	7
car_1441.pcd	car	10
table_5186.pcd	table	-1
chair_3066.pcd	chair	-1
table_1666.pcd	table	28
table_1267.pcd	table	-1
lamp_278.pcd	lamp	7
airplane_2361.pcd	airplane	17
laptop_221.pcd	laptop	2
airplane_1736.pcd	airplane	-1
airplane_1061.pcd	airplane	22
laptop_257.pcd	laptop	2
chair_1334.pcd	chair	4
airplane_322.pcd	airplane	-1
mug_163.pcd	mug	1
guitar_9.pcd	guitar	7
table_2287.pcd	table	-1
table_3741.pcd	table	-1
earphone_24.pcd	earphone	-1
laptop_265.pcd	laptop	2
lamp_175.pcd	lamp	-1
lamp_967.pcd	lamp	7
table_4882.pcd	table	-1
airplane_2663.pcd	airplane	-1
guitar_769.pcd	guitar	7
lamp_1363.pcd	lamp	-1
car_1366.pcd	car	-1
table_4864.pcd	table	-1
lamp_1217.pcd	lamp	-1
table_2590.pcd	table	-1
airplane_2029.pcd	airplane	17
table_4096.pcd	table	-1
lamp_1097.pcd	lamp	-1
car_1003.pcd	car	10
car_481.pcd	car	10
chair_3220.pcd	chair	-1
car_1431.pcd	car	10
lamp_1507.pcd	lamp	7
table_3776.pcd	table	-1
table_4852.pcd	table	-1
lamp_1113.pcd	lamp	7
car_791.pcd	car	10
table_4344.pcd	table	-1
laptop_317.pcd	laptop	2
lamp_1435.pcd	lamp	7
lamp_1432.pcd	lamp	7
airplane_1369.pcd	airplane	-1
airplane_296.pcd	airplane	19
chair_1851.pcd	chair	-1
airplane_1059.pcd	airplane	-1
chair_485.pcd	chair	4
knife_293.pcd	knife	7
car_1741.pcd	car	10
lamp_400.pcd	lamp	7
airplane_759.pcd	airplane	-1
airplane_1265.pcd	airplane	19
table_1339.pcd	table	-1
guitar_763.pcd	guitar	7
table_3277.pcd	table	-1
